sp,cm,ps,ce,mf,cr,ex,profile
0.735254133550357,0.702143885340572,0.858818797494244,0.00431651636730543,0.811348295443984,0.762656120137245,0.766498827089751,0
0.637054162420222,0.151113439264077,0.0738453824705324,0.103237606263745,0.789480299214457,0.413819055196006,0.610896521840226,0
0.413717319834544,0.942049068099712,0.677784413354486,0.803928913166534,0.883908736505003,0.881626031648284,0.464266210250922,0
0.735212937879261,0.75518406828391,0.150975673871995,0.226699264384796,0.924699144593512,0.753108133236091,0.837837992731489,0
0.28744792149609,0.453105711548984,0.539184791604754,0.391927102916302,0.56474405088745,0.143498112304179,0.264639115431212,1
0.813256985231853,0.357701870592183,0.0618133384886598,0.707082245594733,0.824942981890934,0.786266512721766,0.233969572052291,0
0.31722395561532,0.918919225931585,0.809156119145501,0.600377425501307,0.39513276157923,0.982365031002631,0.929542947049243,0
0.66988735519597,0.318970840703881,0.758431707859077,0.453244433947315,0.329933389262171,0.582194725641853,0.381922699244413,1
0.746410387465523,0.640348743009666,0.757728908256428,0.535485631845409,0.0604592700922332,0.41593805666696,0.395980574624109,1
0.0974285344188324,0.729084451545087,0.300965682722736,0.160186412783803,0.522938563771188,0.293663350583029,0.712842767426288,0
0.49338140146986,0.771101607842131,0.607160317274515,0.303789604633565,0.712503053202412,0.0934018891633355,0.0647937655147759,1
0.755360718161358,0.374892466087089,0.445291799953906,0.331959933270695,0.42712823945404,0.850858145083496,0.310852291634714,0
0.383227592509943,0.93640681670898,0.185169544890479,0.277346813849205,0.296707243129962,0.854265511061792,0.317640013468422,0
0.516170249273475,0.735885857004652,0.955103581094181,0.7432376419443,0.663119065691441,0.987287197805662,0.355068972052716,1
0.995764140414887,0.549079966374356,0.481482209727347,0.639835385746235,0.570859821703997,0.397012642731302,0.809540375271535,1
0.616339360782749,0.0214862155666708,0.501992485296754,0.0589116966681993,0.658419421666958,0.692565811141864,0.842781469892367,0
0.217824365674918,0.259660977483,0.537798809051176,0.506774572545602,0.925331767693696,0.674388791626787,0.0580980714581341,0
0.886816921882756,0.990587684017289,0.178098764186253,0.941113912109406,0.0783171093667975,0.776985108088347,0.031583148812682,1
0.498188247052125,0.286557797407157,0.599254887694983,0.775134230205634,0.0239213099338902,0.193503129873942,0.104985043751745,1
0.47462015073877,0.375477821600415,0.867241256200907,0.726285712945443,0.431767276352992,0.253284426388368,0.781687855130574,1
0.872960904919375,0.876002024654952,0.465526052014804,0.0472725125764619,0.230273435431718,0.75466903772928,0.299395665290295,1
0.0353569067156584,0.0154006964803055,0.416465574914275,0.565829484217112,0.464374179457687,0.00262703462375745,0.103762770795053,1
0.987142427764396,0.572522419124008,0.554678000318986,0.91331695885589,0.0826676087980943,0.59853018675977,0.128103698819434,1
0.903243053394497,0.650220097749212,0.837374811869145,0.168142227026841,0.0030943861272043,0.280346699935814,0.0922326284549105,1
0.324179346031352,0.0695598750915977,0.907307856333428,0.288605188016806,0.68279028280871,0.257437334166772,0.946433816768996,0
0.270923936263945,0.246854955153093,0.607175684610696,0.926481451797686,0.199256661130189,0.122458112315901,0.545401337434322,1
0.048049509504575,0.190963019255894,0.158025266936659,0.69044594186573,0.334931317580597,0.125324354232666,0.457094279244618,0
0.352606788674816,0.674366525598491,0.183038112697695,0.489845621946459,0.472171779575087,0.27201015019371,0.169685889808946,1
0.279318531425273,0.223849006650264,0.318602753034298,0.34429248547164,0.300370122519765,0.323047527869357,0.072612359125828,1
0.983557038892499,0.918557982959693,0.374788525474518,0.93087961656715,0.62491569896093,0.84448305554175,0.0699295243977197,1
0.210609033445832,0.845696190646423,0.271443867171171,0.827448183433583,0.898291580710384,0.00556495690846189,0.248478095954068,1
0.0879150027958021,0.356221733989285,0.200565422974063,0.643010517323419,0.804859499303902,0.924026207654506,0.250802715859132,0
0.0783119458764331,0.853544344914229,0.730238765800595,0.0785757527526666,0.435762957087824,0.517811405120697,0.0981020961237543,1
0.359728024441806,0.490284426342629,0.507341844532971,0.259908911999619,0.391319401506866,0.172955835472154,0.604848587539801,1
0.393792215145509,0.308497379398117,0.0184997053684442,0.704958283689554,0.329522935328871,0.426393548159785,0.754690701465606,0
0.354970239836751,0.246318729697769,0.370365115182139,0.198701124466845,0.248613334203906,0.164491750038569,0.226592435846308,1
0.626142825735996,0.848896102634159,0.380855758219602,0.256827309307051,0.251810103565666,0.0968667955548677,0.0701731128814096,1
0.469479894697807,0.194005654001029,0.766464056758552,0.292359000096265,0.12312230516417,0.68386382240829,0.989767724232949,0
0.385454131885922,0.564116009539334,0.627627373081944,0.495834757038197,0.22245346935313,0.77547252013358,0.80553383983888,0
0.323888864416073,0.214805242768,0.355415053063284,0.344180894290878,0.980565465392183,0.55438302191895,0.955453062373445,0
0.759340614588786,0.891972893943077,0.118471069162531,0.0746760334871806,0.307142812154681,0.00803400864633464,0.822236391321159,1
0.922417313133951,0.395034483115657,0.232081774708285,0.285787926976662,0.40775575859781,0.916336598045745,0.171537818661577,0
0.357652133462608,0.790626680961432,0.101342528513376,0.252443241650423,0.188488624790296,0.634117481852819,0.55707717313015,0
0.0642588757202837,0.313666092276559,0.362388476396456,0.512017092269017,0.09030186918127,0.164617727765626,0.719206165669003,0
0.201077038410314,0.615806450387289,0.338718318474176,0.83226616943625,0.616718225988272,0.932997687119522,0.607252878681962,0
0.0260343992002242,0.546651934110422,0.541297153426019,0.860969139665185,0.860742335636041,0.693428946544859,0.782872101857254,0
0.866276270930198,0.812495663873725,0.776065432562199,0.959127942501806,0.636375578139667,0.330093444259491,0.709633279659195,1
0.16456985068869,0.170029666257739,0.480273232235345,0.755905260336242,0.537492668217689,0.395881276494327,0.521016199510993,0
0.61311996473721,0.917206855445062,0.422082729543923,0.0103037144263966,0.0655913546463945,0.029369380757747,0.633834219600002,1
0.851985972401128,0.508603314406161,0.393002800493334,0.823215487488875,0.503046889694848,0.224142515407505,0.605482733080607,1
0.353737707416632,0.265143858578153,0.272352471569112,0.581177636745146,0.00910907721337948,0.913494775175269,0.0382954309947411,1
0.576703883417442,0.0824075784631364,0.00134401750811165,0.563819458211542,0.197847800240509,0.268426796773774,0.00944497026772118,1
0.83390848044844,0.265884532985315,0.902882410427793,0.737134863494636,0.670710992668059,0.532927447077417,0.673607949519787,1
0.905599043794543,0.438012885181186,0.746381292813785,0.928073099833256,0.835531107637454,0.621511069521961,0.663279908156981,1
0.567070931062177,0.259779572890995,0.350217629216071,0.739323915236211,0.356307558126198,0.288524407646655,0.383354700029899,1
0.75096419449605,0.752746344413463,0.591080034666984,0.201730023731946,0.70510947506841,0.926411907885769,0.0352227938680762,1
0.728306433986705,0.91922372369666,0.490285962635205,0.610146684917691,0.0346619946537271,0.959687671084545,0.999301059917736,1
0.864769763196732,0.350587550659008,0.397073003476939,0.755953539653309,0.258186889893429,0.609413918359433,0.990957068725495,0
0.619691776285591,0.504531802230039,0.959368723633151,0.678157304254372,0.457723314656018,0.759404459452119,0.902168404249372,0
0.620221202066011,0.00506095504411717,0.0298875717932128,0.927387380091223,0.443037255943019,0.422096640461341,0.181697288915745,1
0.557235672035856,0.214811937196349,0.685713982068809,0.0710513865840266,0.303160459737367,0.16210670622425,0.807108887405585,0
0.142078820729363,0.77920049668554,0.503767431365613,0.715084100336222,0.906937795090186,0.911903800739193,0.102320246785864,0
0.0916966360694127,0.690155278485964,0.766406538450507,0.268235935238,0.774536897561718,0.44773512953074,0.133700571895239,1
0.918261334509925,0.719109809919246,0.0729981408525016,0.314166924469102,0.714953183813743,0.015882702964438,0.387033659579853,1
0.419121251722354,0.0160798714948349,0.412736682726061,0.239147634956693,0.907404055876101,0.249898399872076,0.66317039617616,0
0.660683469384921,0.604549842694141,0.266540438857343,0.157710292255631,0.520326186398618,0.305187175843994,0.599646364714658,0
0.74833169359123,0.956650549009667,0.436868794414556,0.634358812267014,0.070802804324617,0.261093394458266,0.401048473312596,1
0.262926256812839,0.0288290979007828,0.0108693704750228,0.834988595133532,0.0244523104988633,0.214643927266216,0.956452425742275,0
0.0163128833947076,0.533727288853921,0.139187013283165,0.398253817899673,0.762096005033566,0.775417651571143,0.920032760986854,0
0.451249493402356,0.393028484252403,0.15049593255969,0.365009937775095,0.848301115119722,0.546245251444264,0.18721948628643,0
0.537873013357176,0.785461811745071,0.601078827734186,0.790325843800831,0.157634705612584,0.475679637267066,0.804597259837941,1
0.154479854244407,0.63733390165442,0.419461093790975,0.864057480052135,0.709583044962866,0.692444011801682,0.818197312823724,0
0.196423554286742,0.261798845005184,0.836526925956565,0.151157423369637,0.584833323180544,0.29133031720179,0.923796639180533,0
0.820089072208264,0.116731471002937,0.23721580867123,0.940176059998849,0.372523597126312,0.97850001106985,0.844317518976436,0
0.781838653835867,0.786251380172881,0.830716511773065,0.801517639169864,0.295779692199527,0.729537525581623,0.0162160507264079,1
0.191262839130994,0.422863731630666,0.917960890510412,0.954864985916175,0.706164060834287,0.938519947949285,0.803122309706138,0
0.0361417284678358,0.614184223152371,0.835997748100789,0.540896162210266,0.485762459781719,0.645423428733502,0.612570763148849,0
0.410235252710672,0.653678645172698,0.152856576046578,0.328396436539056,0.236210726170005,0.0539050011442742,0.782281190744147,1
0.989375310657477,0.815174112435301,0.895340008907553,0.284564859533204,0.549988694174075,0.555986706088195,0.965471119321513,1
0.146731765835664,0.127909587657732,0.606673528654018,0.611139749212849,0.191860723456965,0.314942105572775,0.545044815981725,1
0.231779717300901,0.382038479834144,0.141299109577957,0.156754095323428,0.611145241227592,0.531147510751324,0.875141385484088,0
0.0979277166603955,0.906707428543545,0.650640813346633,0.455845167407504,0.625707226715243,0.892472084254431,0.149725850330511,0
0.628726535669246,0.0348414506822501,0.0692607129322385,0.913830296774175,0.335784742706595,0.695344317682777,0.9750998601627,0
0.177957679674744,0.942153687088749,0.148627905919979,0.862962324375304,0.65981320008935,0.925959937400873,0.885800086585537,0
0.0409994664265787,0.883734509032656,0.758349033248749,0.0334306660423504,0.921398475870574,0.905868838715062,0.183518450583907,0
0.1103280658594,0.582412711627838,0.357148140763695,0.363329112981062,0.862887526148453,0.624803635355411,0.514504906716253,0
0.576167903322568,0.818679928264067,0.707423517655861,0.631724336169749,0.248857383509643,0.315950915377988,0.353775102953115,1
0.282346417839037,0.959462579307666,0.874234255343526,0.441193063248152,0.24600330164127,0.719838695606464,0.571559726263099,1
0.428417227356543,0.968643610227395,0.832661109290234,0.264195926175875,0.488390275168735,0.584665518002396,0.254019413014081,1
0.954510851225233,0.921012293670072,0.556424652320843,0.2563214125418,0.461241778960973,0.522032778442816,0.737586831141833,1
0.857270549444021,0.443937436026219,0.978697463043807,0.0582942931586137,0.251205524926119,0.696334035851228,0.668282587031239,1
0.977542668447762,0.718579172282476,0.681930810944756,0.708455900843816,0.0628061436833836,0.718598733294366,0.945885324208703,1
0.987406761695304,0.240245817144498,0.852350127084972,0.2090562039089,0.102839474562085,0.0682664574138141,0.0318774241700096,1
0.710506688819758,0.80131617315201,0.990058337384983,0.981773024851255,0.850134174880485,0.905333985787313,0.982830173767283,0
0.416519227360751,0.989022307700688,0.338384573045401,0.538497928582327,0.253603960945416,0.148234517376428,0.392009836876369,1
0.200882394696796,0.899961711734017,0.921428131358056,0.273496229284165,0.299456963981324,0.291897330957802,0.137020126980609,1
0.723283327643653,0.429225646749843,0.780196824586933,0.0820868266254456,0.219427724273995,0.273397949021849,0.564386064324816,1
0.302584794471335,0.889561410946982,0.318741790486855,0.988791261969288,0.438840991358927,0.644666681779805,0.148811969761431,1
0.369840968830899,0.660428977064718,0.397733527668664,0.123640664341462,0.54475075459647,0.290429638174109,0.489766848095247,0
0.137156517805774,0.234068681005803,0.571866223218227,0.648159794096766,0.662266796114266,0.749983361789738,0.796182383534174,0
0.856868315502698,0.807787161071615,0.170289216120868,0.594630489076236,0.623403362334517,0.447806176570766,0.0252799473946029,1
0.432423550245841,0.763608697853518,0.749398010628911,0.289544155599931,0.136033663489979,0.505970314795296,0.134380177141912,1
0.123544370685784,0.352150961719352,0.0714254311337166,0.405171731192457,0.235392394095761,0.51522665200858,0.54491253042913,0
0.30291586884891,0.975230133913726,0.526849432530266,0.734081386253978,0.570807974386691,0.93295796100399,0.699796470568244,0
0.213543867960327,0.242080497403747,0.0464891333992559,0.146132805688504,0.185663817005392,0.612412670025694,0.435602596487475,0
0.150933531089426,0.514361834913902,0.59286741995137,0.197263167590388,0.284033802483501,0.148778312395402,0.361124624867919,1
0.641964988500496,0.253412012960415,0.308057841587412,0.198297208814034,0.883068033327878,0.0934696241967303,0.840540264730415,0
0.368193154854257,0.797393934216828,0.948791035477031,0.694742293140594,0.58140618210892,0.561113803404175,0.829011805125044,1
0.989396854816097,0.265010111575879,0.332056598148341,0.304958041126012,0.219880904804991,0.742541227355692,0.211456161849594,1
0.859215933301472,0.0660049240489453,0.0116646137391235,0.464160704652023,0.0685742304195158,0.435817123501206,0.493195169357659,1
0.22943676429158,0.203101373510661,0.107196290257337,0.45243192377058,0.916729976485991,0.937225594377274,0.664873122429981,0
0.718499473890311,0.122508278981291,0.283500186432737,0.771641092782357,0.979231018077219,0.894840170170066,0.403626725862806,0
0.0156691825822988,0.319781895540056,0.839661444788482,0.890037820276916,0.137224728701558,0.457696333344839,0.227183112364473,1
0.801591825761932,0.630346774945724,0.0687707362411922,0.0410127680166566,0.274300457511239,0.198608871123676,0.732367070411556,0
0.251974286036369,0.701671018143393,0.302422535719566,0.455733558085581,0.0506097447761835,0.516398417575296,0.709679479320874,1
0.952910525464522,0.809103882228635,0.113556963462062,0.0588712990709245,0.843714603837582,0.559151518536724,0.753506868743884,0
0.232162223834766,0.167240384789471,0.0944651227999587,0.51646375284644,0.34602467108918,0.136323118097777,0.382942664114286,0
0.900703457200948,0.440867162887284,0.66586021279617,0.188137799020296,0.556700150039947,0.915266508204825,0.773779489842971,0
0.516139943340904,0.108026849618884,0.947740525136045,0.385372786692175,0.908226067553044,0.213761591970708,0.641571802876691,0
0.83479632059157,0.228795087898938,0.334560935924229,0.0712385570311919,0.607351061411879,0.597330302887852,0.385763057263783,0
0.0783296237538911,0.966572664968403,0.92505132191524,0.764293082366513,0.124739531802164,0.957839063097401,0.203142404621737,1
0.951593001102505,0.0768727789501853,0.792132309352094,0.302944808286182,0.465039374239975,0.300056251544997,0.749704588939271,1
0.856568750686926,0.0282443311082792,0.901863016923818,0.916454762728003,0.0883074344284259,0.0326558703739161,0.433725051438833,1
0.41510007514562,0.134788256650408,0.460115742897953,0.764320170147353,0.883223524069643,0.538700321059459,0.829530494313621,0
0.918009341756278,0.739031019921572,0.379534253118353,0.394630877770416,0.278440913783634,0.724687245277135,0.740454060538003,1
0.752406683460336,0.116248076033703,0.380985038408082,0.845071308495271,0.885211204678702,0.695887931885562,0.378428485544305,0
0.792828597127619,0.0386322512929854,0.515302698514193,0.0848325658594724,0.756373275942426,0.736481958099891,0.778633467077363,0
0.208392070416229,0.734377203505997,0.654445284581207,0.869280709314116,0.857956327834384,0.958896402414252,0.247517514674752,0
0.972359138042193,0.0281116096295297,0.909784703605841,0.510018100511334,0.179118981390163,0.562822602279412,0.117260775204319,1
0.170101021850906,0.251098546617219,0.788139987440792,0.183408042527967,0.990728859875378,0.324535021551335,0.421933647458694,0
0.529483001363013,0.937032527503629,0.636727055110367,0.6882325833709,0.080326709396622,0.334672725085325,0.00112274432335648,1
0.8291338386297,0.142611463418311,0.357492693503109,0.459719887956697,0.334557695406982,0.191773080643968,0.722635593478777,1
0.1720537753875,0.0186509812643345,0.0316076651868157,0.187525414395945,0.178329690791202,0.364850349955224,0.812080648859444,0
0.572082088222345,0.213493173042362,0.759110113536095,0.396550046301614,0.131342049550355,0.188393524288984,0.676644625407339,1
0.598346058487996,0.553536874637068,0.829605211291603,0.624170692735679,0.360381389963182,0.444588219861376,0.904163348610558,1
0.846302354190225,0.71197994600201,0.990065695128509,0.236185840291236,0.401068963020845,0.346247173963032,0.560518574180498,1
0.534682469304869,0.773846500241033,0.273726387105004,0.0806965143173581,0.145602054086978,0.690583767836123,0.195502763598058,1
0.596298351281382,0.960004113743217,0.146047049864237,0.884871764492507,0.555618830829682,0.954792849755111,0.46200093823474,0
0.326322346846936,0.127352269402121,0.872678975268268,0.666508671595465,0.961407152379527,0.00854713002115651,0.871061306208209,0
0.625450630591272,0.330600643030648,0.921817822935463,0.769455609497037,0.428746918323501,0.173049894511041,0.174353079634593,1
0.394528607522629,0.0622097326231916,0.591256152872115,0.355105907348143,0.889840133295226,0.214024219204057,0.603415021353382,0
0.118877640378185,0.365044317253266,0.726185728631408,0.557691788867229,0.396752116497436,0.441709479880601,0.673796296987745,0
0.275779865826791,0.295621818729812,0.251090360252735,0.546118367702804,0.0483886735135292,0.961655344614123,0.813043172986388,0
0.56221970381996,0.0731334101994406,0.183358739413578,0.669568666182332,0.881381648933022,0.28931143846292,0.465251946081805,0
0.841110134293595,0.160368604265901,0.646265947543943,0.630305342806624,0.882558820440556,0.0700363708973832,0.394339168038241,1
0.680706516870168,0.870139263705648,0.306567721062982,0.607798612570593,0.335283534027347,0.720024907414977,0.0644471382728063,1
0.446104174766985,0.0862555980012079,0.318332626544447,0.345462505211378,0.909427972512871,0.360873402991979,0.222277641757082,0
0.185497523462759,0.249610439054845,0.817163060033273,0.337088056338717,0.566408594238353,0.751189994703397,0.620822412443797,0
0.937749532513734,0.0183836667839698,0.387887704415435,0.60147560672034,0.573232043064486,0.4538296555188,0.647518435183472,0
0.0350097902405851,0.862367098199022,0.947052158431367,0.173510622680457,0.888563500385648,0.930297363619838,0.526528271288679,0
0.923190555101383,0.910195851208728,0.22464589252822,0.518918977032654,0.307948435653298,0.34604024004308,0.9232610590098,1
0.12014226610825,0.703318335905543,0.0948399467663775,0.481674774571696,0.0388835887019947,0.0568644356748438,0.47935735883249,1
0.597698906393871,0.427123266067236,0.105419989584641,0.466052340581518,0.626607337407702,0.964990057879497,0.703985147935746,0
0.663367993942275,0.739452791010749,0.147811336649642,0.473415808704096,0.298931474653322,0.286897047671271,0.26284601897923,1
0.85110196469208,0.268704086219189,0.52193149373427,0.217523292289034,0.115399298716988,0.961107148866649,0.181971173923213,1
0.405860258629974,0.931270668163299,0.473925014422128,0.420219167510578,0.284487066081223,0.662072817021836,0.355474107240495,1
0.377892942382339,0.151618164119292,0.136668745458424,0.0268204087751712,0.103340133444071,0.385533066497057,0.984107097074313,0
0.250194047255724,0.43795732868184,0.443073151006745,0.109798138285579,0.599235063271791,0.364198070500913,0.981643887335335,0
0.149072276811172,0.518921369391577,0.406209887678401,0.294744889455014,0.42113162679613,0.204756072189241,0.787053264191514,0
0.826395906736099,0.785290214083568,0.824197110234878,0.770770333026484,0.315458917582398,0.978156524464758,0.773843907590194,1
0.967779784913603,0.635978237016312,0.250919234912048,0.242280712329454,0.0782665216415086,0.147123138336886,0.913113025657549,1
0.0567715968039824,0.818334885209986,0.567174823907497,0.754945234040351,0.119084046971356,0.5372081242889,0.508137305862753,1
0.312179959790902,0.906819489703416,0.574911917133831,0.890482264421121,0.282719155342303,0.57021684956341,0.781948633843802,1
0.296538773831692,0.819863571058001,0.230353698083583,0.26422032013745,0.312728597217455,0.860179091431787,0.171448032754334,0
0.669602005270226,0.47203263390389,0.669573216500306,0.556984445407296,0.0342611513251862,0.296589719866348,0.255878039090616,1
0.706936811630564,0.140484251581602,0.757285633516107,0.709880647327115,0.234092887035975,0.991952001117833,0.0473190861740648,1
0.834546841793349,0.549770046974373,0.670516946344155,0.713761392202169,0.398886227560701,0.592029393333525,0.149306660775359,1
0.246484190185538,0.168069266797428,0.499912313030903,0.585213122445688,0.463896092031575,0.514667170022519,0.644924376715474,0
0.390970292860698,0.00456373898583047,0.0690187301571129,0.722673303688401,0.681632202158181,0.626828985493168,0.639871790615632,0
0.775275928785493,0.294517455382321,0.663181462680609,0.725400740067624,0.567972102360441,0.308854409599249,0.873077340352249,1
0.979492182779992,0.138557892656626,0.769325975752424,0.749155482479283,0.722649738503157,0.1873820854312,0.148679938069658,1
0.448344169220911,0.0621665846580191,0.306437628176667,0.166299511580283,0.934985297485852,0.286223541587233,0.488131514837029,0
0.320331527806732,0.853308868547053,0.615197072703602,0.709910879342241,0.896193159088329,0.329788406438703,0.824289563415886,0
0.132386246281397,0.0710923189991093,0.272504219254919,0.641450384467015,0.801904444057763,0.20775419202724,0.686904303101807,0
0.961294579681043,0.44027549609976,0.0102824062032095,0.954482616157633,0.210727928368889,0.27984195893682,0.345862613931351,1
0.43365999475169,0.907056356692557,0.540690631550342,0.990083522351772,0.450833971275608,0.417810378171779,0.838348538397256,1
0.848050310066833,0.490902331271897,0.399756512973495,0.229286985762758,0.820878967568234,0.197953485983458,0.122741250111815,1
0.958804813272817,0.0173488203160355,0.917710895803423,0.973332936790096,0.125218968702439,0.101003285279726,0.388241832671821,1
0.831709595513034,0.547859562598436,0.739830913789075,0.801393154015195,0.451682526690492,0.201116345949824,0.128897390881033,1
0.53707260635559,0.754954345705675,0.115171084295129,0.809473367977081,0.0751756439860662,0.358654117725099,0.40881074627536,1
0.938353609271753,0.238818108653684,0.965902698639402,0.49657799601584,0.137493450256855,0.9121202030808,0.511702298172098,1
0.598891034602237,0.548845965302217,0.0874035451957391,0.378243499736762,0.324494766597169,0.902319527028274,0.81812708158502,0
0.698242841962931,0.22859972862918,0.959721821423477,0.95499619150561,0.525803437042594,0.298294683686957,0.79137038451726,1
0.740464542362178,0.202017944387967,0.620869546083103,0.654271642956479,0.155800827996109,0.475552821672931,0.807117911460989,1
0.0637336491486773,0.17226047814653,0.71287466598718,0.320145230390349,0.353480801269412,0.806146125416873,0.148358480299094,0
0.52874094173881,0.757185947653526,0.407269806197405,0.803681763513766,0.213882433213822,0.853261356595482,0.171861927279185,1
0.00476646022626244,0.570638976994626,0.0965263542509948,0.000129662319426756,0.847882986331999,0.673789287611784,0.224172828669746,0
0.185653561739674,0.842142584735831,0.844923386496702,0.738219830371381,0.817172686693824,0.457239095640984,0.198664269528964,1
0.299009239871745,0.585754001673343,0.254744413775323,0.59563506208561,0.714432108629846,0.698398005252015,0.539291066847796,0
0.281568403593212,0.343094735384389,0.599382540914329,0.187008284293375,0.793976070276041,0.741444293396352,0.915331484840356,0
0.139767418218305,0.87001928780652,0.385392478283886,0.405398079576613,0.746079746528895,0.112042849767452,0.140430941965864,1
0.653782507092839,0.0777558515913582,0.753160964198203,0.723197757713739,0.242989251128657,0.495789520182991,0.668150602783547,1
0.481811851706609,0.841973269176448,0.596805621088039,0.743748447368737,0.390335434451848,0.946918943979365,0.22499332893127,1
0.222719512413782,0.261065726199306,0.0857163080601303,0.408624978066433,0.753071085726969,0.137504406846864,0.685102501192632,0
0.943189322584328,0.923452740637835,0.306731894256128,0.486766805536989,0.29754985209369,0.274335525763972,0.721245304933538,1
0.771131071521521,0.665203832211577,0.122674303967712,0.285576228251399,0.990294195812945,0.457151141944167,0.48959806634003,0
0.883525055859245,0.128533333618045,0.173658499303447,0.683912677490973,0.0285065530101768,0.959876227023654,0.462412583061858,0
0.153451242698713,0.228667154568702,0.727500775366843,0.132804970593172,0.917299649692072,0.471032602189351,0.298681694536193,0
0.627366667300539,0.276445151604479,0.219171415787339,0.710416526472399,0.444005625021539,0.0812138489510701,0.771550222208214,1
0.42702008662037,0.435761068797614,0.336721865642062,0.227592214666712,0.79190462775591,0.375767288894271,0.55347189085867,0
0.610408757992814,0.996983743934189,0.150328419516188,0.620198025883479,0.0921232857635546,0.217052247238394,0.624020991759456,1
0.75634796140095,0.284894981829732,0.117535580188459,0.81051645851709,0.150096384969661,0.0841835314096579,0.296604751523827,1
0.121339816334131,0.167000835743805,0.929288269185731,0.557061627775008,0.0947408446784507,0.655927002843158,0.0185975669977108,1
0.952866748334385,0.187175500239327,0.719623557705212,0.878221887080403,0.771872237729843,0.0802629919466536,0.333407903283116,1
0.827035570959841,0.420054430400129,0.79529631654625,0.280810747769009,0.775490079412948,0.834006799427214,0.888160715144678,0
0.898721012723414,0.843119054447098,0.137427970293033,0.997895336979407,0.374112339754192,0.654596607099998,0.0132154854907147,1
0.805514007434059,0.628317292499998,0.00770888397541133,0.93752448837345,0.598815585602572,0.935581533875035,0.0243993663841741,1
0.00271516169697265,0.0408981327323672,0.723927316692247,0.60629691083348,0.882182727725824,0.327226151708508,0.0819837296011097,0
0.869554761610451,0.462659343439005,0.398828185516908,0.0556269435587309,0.2442860296242,0.439366131312054,0.199960503133737,1
0.538456389684787,0.864462537652192,0.712090881422159,0.535206137988126,0.546893010925989,0.779993792191874,0.507058528956656,1
0.523738958276814,0.753457447248553,0.952795410492403,0.212057487950302,0.888335901079537,0.178363082869608,0.415299527262559,1
0.533551898150181,0.360002423964592,0.541012186890479,0.897391514773141,0.96953954641729,0.490063312392991,0.566281078935739,0
0.645197146128083,0.572218728692906,0.0909017664131724,0.0395784435562675,0.401455868835265,0.317124254179747,0.166415212456118,1
0.682442511798144,0.128505990716845,0.393776544736135,0.684582731807402,0.573728559512875,0.659346476708016,0.32542553225906,0
0.455059015409988,0.599627278111492,0.511811203588637,0.971149302520434,0.373845096676594,0.897487162530997,0.770158581510258,0
0.498219608898508,0.727512603311636,0.38841865490209,0.818758357546396,0.12363476271085,0.116765994490657,0.198112768169099,1
0.719927307044663,0.539611024462109,0.152768725871753,0.191693993745952,0.442914396824147,0.292873717664956,0.606304001451508,0
0.89060024637743,0.110628916585395,0.158458322919442,0.295448583497924,0.42614247988196,0.914233014524453,0.571516634123471,0
0.409227214370205,0.643318096263695,0.637838602605282,0.890279713674179,0.799238449970218,0.337639536720325,0.612952951948795,1
0.851284216834008,0.765437495066234,0.264184478553522,0.663895494922226,0.991873427535979,0.766458588190007,0.464885301643421,0
0.476712698986088,0.783430169060257,0.788320648886591,0.308389166471269,0.724743940440614,0.312544123838163,0.660327871179619,1
0.163640320172196,0.346497142713462,0.024406742850889,0.194602057547826,0.87141378033222,0.302584748201355,0.660931705875012,0
0.79318997605217,0.591042274972422,0.888754450007034,0.221375209238617,0.296910898877163,0.0435634492201525,0.604579677614349,1
0.284465169281291,0.184123661332513,0.676397813185663,0.759117120818302,0.0778369909879546,0.519302863833815,0.795362708688643,1
0.210952859834353,0.923198456946621,0.646225720095223,0.447100593576589,0.182356985244439,0.0773938634836448,0.391879432488706,1
0.0103950207605898,0.916480131738519,0.931041387438463,0.519995244033031,0.777364571122313,0.0599407130549451,0.283873098001114,1
0.78658440273221,0.887221657305015,0.534560324984718,0.054577782647869,0.998252630238616,0.952241038066714,0.530634317398112,0
0.815844952546468,0.0679948489014821,0.423883391681308,0.544926383843609,0.586088807555165,0.146779222335595,0.454718324474215,1
0.511266614704739,0.39281969583049,0.760050918455471,0.1881954155214,0.581358250752681,0.104500321553025,0.583330681724099,1
0.155694570757717,0.473829277512175,0.932604732478834,0.673629694813765,0.351018100487739,0.374172981950588,0.270356347129248,1
0.690919586744473,0.55941153039229,0.407949576335938,0.332988924369348,0.296470061963818,0.764905160961145,0.0815865060650263,1
0.754438234689399,0.381467291974117,0.573899478879999,0.530362626330758,0.254231741958008,0.738103858654785,0.837713929467913,0
0.283008630234113,0.983452031914185,0.868719617477297,0.611248920081005,0.0475483162807402,0.125411143292084,0.911909504563551,1
0.983146356616228,0.477489490251412,0.952411296608256,0.876388319876687,0.794751595214253,0.845597440840424,0.907292220321317,0
0.462300109029216,0.637442802615272,0.51505159634524,0.874422797718712,0.186577899111318,0.284139018045457,0.338398636850199,1
0.476960207067753,0.503081007673004,0.0590456457639721,0.855228990596906,0.802189835304635,0.219627422085942,0.162464968291076,1
0.804444882518602,0.882609468301186,0.0107133491205182,0.26073803018173,0.641384812819225,0.690962886032294,0.972158222955404,0
0.610921111247627,0.457045895381905,0.0719928449812475,0.35600494353557,0.420631435302472,0.832851677872,0.90232398699715,0
